method,start0,start1,iter,x,f_x,dx
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
secant,-1,-0.5,1,-0.898543151773646,0.0179758171141715,0.398543151773646
secant,-0.5,-0.898543151773646,2,-0.882351518482847,0.00255218944225992,0.0161916332907985
secant,-0.898543151773646,-0.882351518482847,3,-0.879672245070861,-2.73033304069858e-05,0.00267927341198571
secant,-0.882351518482847,-0.879672245070861,4,-0.879700604556103,4.04191861924641e-08,2.83594852419355e-05
secant,-0.879672245070861,-0.879700604556103,5,-0.879700562635469,6.37739860920306e-13,4.19206338531097e-08
