method,start0,start1,iter,x,f_x,dx
newton_analytic,-9.3,nan,1,-9.44361751278171,235.990140338014,0.143617512781708
newton_analytic,-9.3,nan,2,-9.42527072801423,4.22415343259391,0.0183467847674734
newton_analytic,-9.3,nan,3,-9.42493017108682,0.00143771622542177,0.000340556927417524
newton_analytic,-9.3,nan,4,-9.42493005509725,1.56257007333238e-10,1.15989566396024e-07
newton_analytic,-9.3,nan,5,-9.42493005509724,2.12874162741628e-12,1.24344978758018e-14
newton_analytic,-9.3,nan,1,-9.44361751278171,235.990140338014,0.143617512781708
newton_analytic,-9.3,nan,2,-9.42527072801423,4.22415343259391,0.0183467847674734
newton_analytic,-9.3,nan,3,-9.42493017108682,0.00143771622542177,0.000340556927417524
newton_analytic,-9.3,nan,4,-9.42493005509725,1.56257007333238e-10,1.15989566396024e-07
newton_analytic,-9.3,nan,5,-9.42493005509724,2.12874162741628e-12,1.24344978758018e-14
newton_analytic,-9.3,nan,1,-9.44361751278171,235.990140338014,0.143617512781708
newton_analytic,-9.3,nan,2,-9.42527072801423,4.22415343259391,0.0183467847674734
newton_analytic,-9.3,nan,3,-9.42493017108682,0.00143771622542177,0.000340556927417524
newton_analytic,-9.3,nan,4,-9.42493005509725,1.56257007333238e-10,1.15989566396024e-07
newton_analytic,-9.3,nan,5,-9.42493005509724,2.12874162741628e-12,1.24344978758018e-14
newton_analytic,-9.3,nan,1,-9.44361751278171,235.990140338014,0.143617512781708
newton_analytic,-9.3,nan,2,-9.42527072801423,4.22415343259391,0.0183467847674734
newton_analytic,-9.3,nan,3,-9.42493017108682,0.00143771622542177,0.000340556927417524
newton_analytic,-9.3,nan,4,-9.42493005509725,1.56257007333238e-10,1.15989566396024e-07
newton_analytic,-9.3,nan,5,-9.42493005509724,2.12874162741628e-12,1.24344978758018e-14
newton_analytic,-9.3,nan,1,-9.44361751278171,235.990140338014,0.143617512781708
newton_analytic,-9.3,nan,2,-9.42527072801423,4.22415343259391,0.0183467847674734
newton_analytic,-9.3,nan,3,-9.42493017108682,0.00143771622542177,0.000340556927417524
newton_analytic,-9.3,nan,4,-9.42493005509725,1.56257007333238e-10,1.15989566396024e-07
newton_analytic,-9.3,nan,5,-9.42493005509724,2.12874162741628e-12,1.24344978758018e-14
newton_analytic,-9.3,nan,1,-9.44361751278171,235.990140338014,0.143617512781708
newton_analytic,-9.3,nan,2,-9.42527072801423,4.22415343259391,0.0183467847674734
newton_analytic,-9.3,nan,3,-9.42493017108682,0.00143771622542177,0.000340556927417524
newton_analytic,-9.3,nan,4,-9.42493005509725,1.56257007333238e-10,1.15989566396024e-07
newton_analytic,-9.3,nan,5,-9.42493005509724,2.12874162741628e-12,1.24344978758018e-14
newton_analytic,-9.3,nan,1,-9.44361751278171,235.990140338014,0.143617512781708
newton_analytic,-9.3,nan,2,-9.42527072801423,4.22415343259391,0.0183467847674734
newton_analytic,-9.3,nan,3,-9.42493017108682,0.00143771622542177,0.000340556927417524
newton_analytic,-9.3,nan,4,-9.42493005509725,1.56257007333238e-10,1.15989566396024e-07
newton_analytic,-9.3,nan,5,-9.42493005509724,2.12874162741628e-12,1.24344978758018e-14
newton_analytic,-9.3,nan,1,-9.44361751278171,235.990140338014,0.143617512781708
newton_analytic,-9.3,nan,2,-9.42527072801423,4.22415343259391,0.0183467847674734
newton_analytic,-9.3,nan,3,-9.42493017108682,0.00143771622542177,0.000340556927417524
newton_analytic,-9.3,nan,4,-9.42493005509725,1.56257007333238e-10,1.15989566396024e-07
newton_analytic,-9.3,nan,5,-9.42493005509724,2.12874162741628e-12,1.24344978758018e-14
newton_analytic,-9.3,nan,1,-9.44361751278171,235.990140338014,0.143617512781708
newton_analytic,-9.3,nan,2,-9.42527072801423,4.22415343259391,0.0183467847674734
newton_analytic,-9.3,nan,3,-9.42493017108682,0.00143771622542177,0.000340556927417524
newton_analytic,-9.3,nan,4,-9.42493005509725,1.56257007333238e-10,1.15989566396024e-07
newton_analytic,-9.3,nan,5,-9.42493005509724,2.12874162741628e-12,1.24344978758018e-14
newton_analytic,-9.3,nan,1,-9.44361751278171,235.990140338014,0.143617512781708
newton_analytic,-9.3,nan,2,-9.42527072801423,4.22415343259391,0.0183467847674734
newton_analytic,-9.3,nan,3,-9.42493017108682,0.00143771622542177,0.000340556927417524
newton_analytic,-9.3,nan,4,-9.42493005509725,1.56257007333238e-10,1.15989566396024e-07
newton_analytic,-9.3,nan,5,-9.42493005509724,2.12874162741628e-12,1.24344978758018e-14
newton_analytic,-9.3,nan,1,-9.44361751278171,235.990140338014,0.143617512781708
newton_analytic,-9.3,nan,2,-9.42527072801423,4.22415343259391,0.0183467847674734
newton_analytic,-9.3,nan,3,-9.42493017108682,0.00143771622542177,0.000340556927417524
newton_analytic,-9.3,nan,4,-9.42493005509725,1.56257007333238e-10,1.15989566396024e-07
newton_analytic,-9.3,nan,5,-9.42493005509724,2.12874162741628e-12,1.24344978758018e-14
newton_analytic,-9.3,nan,1,-9.44361751278171,235.990140338014,0.143617512781708
newton_analytic,-9.3,nan,2,-9.42527072801423,4.22415343259391,0.0183467847674734
newton_analytic,-9.3,nan,3,-9.42493017108682,0.00143771622542177,0.000340556927417524
newton_analytic,-9.3,nan,4,-9.42493005509725,1.56257007333238e-10,1.15989566396024e-07
newton_analytic,-9.3,nan,5,-9.42493005509724,2.12874162741628e-12,1.24344978758018e-14
