method,start0,start1,iter,x,f_x,dx
newton_numeric,-6.2,nan,1,-6.28816780905901,-3.93903757491722,0.0881678090590139
newton_numeric,-6.2,nan,2,-6.28088733186773,-0.0284564619425789,0.00728047719128799
newton_numeric,-6.2,nan,3,-6.28083396600117,-1.52150737808832e-06,5.33658665569092e-05
newton_numeric,-6.2,nan,4,-6.2808339631475,-2.40252262528884e-13,2.85366574814816e-09
newton_numeric,-6.2,nan,5,-6.2808339631475,2.33146835171283e-13,8.88178419700125e-16
newton_numeric,-6.2,nan,1,-6.28816780905901,-3.93903757491722,0.0881678090590139
newton_numeric,-6.2,nan,2,-6.28088733186773,-0.0284564619425789,0.00728047719128799
newton_numeric,-6.2,nan,3,-6.28083396600117,-1.52150737808832e-06,5.33658665569092e-05
newton_numeric,-6.2,nan,4,-6.2808339631475,-2.40252262528884e-13,2.85366574814816e-09
newton_numeric,-6.2,nan,5,-6.2808339631475,2.33146835171283e-13,8.88178419700125e-16
newton_numeric,-6.2,nan,1,-6.28816780905901,-3.93903757491722,0.0881678090590139
newton_numeric,-6.2,nan,2,-6.28088733186773,-0.0284564619425789,0.00728047719128799
newton_numeric,-6.2,nan,3,-6.28083396600117,-1.52150737808832e-06,5.33658665569092e-05
newton_numeric,-6.2,nan,4,-6.2808339631475,-2.40252262528884e-13,2.85366574814816e-09
newton_numeric,-6.2,nan,5,-6.2808339631475,2.33146835171283e-13,8.88178419700125e-16
newton_numeric,-6.2,nan,1,-6.28816780905901,-3.93903757491722,0.0881678090590139
newton_numeric,-6.2,nan,2,-6.28088733186773,-0.0284564619425789,0.00728047719128799
newton_numeric,-6.2,nan,3,-6.28083396600117,-1.52150737808832e-06,5.33658665569092e-05
newton_numeric,-6.2,nan,4,-6.2808339631475,-2.40252262528884e-13,2.85366574814816e-09
newton_numeric,-6.2,nan,5,-6.2808339631475,2.33146835171283e-13,8.88178419700125e-16
newton_numeric,-6.2,nan,1,-6.28816780905901,-3.93903757491722,0.0881678090590139
newton_numeric,-6.2,nan,2,-6.28088733186773,-0.0284564619425789,0.00728047719128799
newton_numeric,-6.2,nan,3,-6.28083396600117,-1.52150737808832e-06,5.33658665569092e-05
newton_numeric,-6.2,nan,4,-6.2808339631475,-2.40252262528884e-13,2.85366574814816e-09
newton_numeric,-6.2,nan,5,-6.2808339631475,2.33146835171283e-13,8.88178419700125e-16
newton_numeric,-6.2,nan,1,-6.28816780905901,-3.93903757491722,0.0881678090590139
newton_numeric,-6.2,nan,2,-6.28088733186773,-0.0284564619425789,0.00728047719128799
newton_numeric,-6.2,nan,3,-6.28083396600117,-1.52150737808832e-06,5.33658665569092e-05
newton_numeric,-6.2,nan,4,-6.2808339631475,-2.40252262528884e-13,2.85366574814816e-09
newton_numeric,-6.2,nan,5,-6.2808339631475,2.33146835171283e-13,8.88178419700125e-16
newton_numeric,-6.2,nan,1,-6.28816780905901,-3.93903757491722,0.0881678090590139
newton_numeric,-6.2,nan,2,-6.28088733186773,-0.0284564619425789,0.00728047719128799
newton_numeric,-6.2,nan,3,-6.28083396600117,-1.52150737808832e-06,5.33658665569092e-05
newton_numeric,-6.2,nan,4,-6.2808339631475,-2.40252262528884e-13,2.85366574814816e-09
newton_numeric,-6.2,nan,5,-6.2808339631475,2.33146835171283e-13,8.88178419700125e-16
newton_numeric,-6.2,nan,1,-6.28816780905901,-3.93903757491722,0.0881678090590139
newton_numeric,-6.2,nan,2,-6.28088733186773,-0.0284564619425789,0.00728047719128799
newton_numeric,-6.2,nan,3,-6.28083396600117,-1.52150737808832e-06,5.33658665569092e-05
newton_numeric,-6.2,nan,4,-6.2808339631475,-2.40252262528884e-13,2.85366574814816e-09
newton_numeric,-6.2,nan,5,-6.2808339631475,2.33146835171283e-13,8.88178419700125e-16
newton_numeric,-6.2,nan,1,-6.28816780905901,-3.93903757491722,0.0881678090590139
newton_numeric,-6.2,nan,2,-6.28088733186773,-0.0284564619425789,0.00728047719128799
newton_numeric,-6.2,nan,3,-6.28083396600117,-1.52150737808832e-06,5.33658665569092e-05
newton_numeric,-6.2,nan,4,-6.2808339631475,-2.40252262528884e-13,2.85366574814816e-09
newton_numeric,-6.2,nan,5,-6.2808339631475,2.33146835171283e-13,8.88178419700125e-16
newton_numeric,-6.2,nan,1,-6.28816780905901,-3.93903757491722,0.0881678090590139
newton_numeric,-6.2,nan,2,-6.28088733186773,-0.0284564619425789,0.00728047719128799
newton_numeric,-6.2,nan,3,-6.28083396600117,-1.52150737808832e-06,5.33658665569092e-05
newton_numeric,-6.2,nan,4,-6.2808339631475,-2.40252262528884e-13,2.85366574814816e-09
newton_numeric,-6.2,nan,5,-6.2808339631475,2.33146835171283e-13,8.88178419700125e-16
newton_numeric,-6.2,nan,1,-6.28816780905901,-3.93903757491722,0.0881678090590139
newton_numeric,-6.2,nan,2,-6.28088733186773,-0.0284564619425789,0.00728047719128799
newton_numeric,-6.2,nan,3,-6.28083396600117,-1.52150737808832e-06,5.33658665569092e-05
newton_numeric,-6.2,nan,4,-6.2808339631475,-2.40252262528884e-13,2.85366574814816e-09
newton_numeric,-6.2,nan,5,-6.2808339631475,2.33146835171283e-13,8.88178419700125e-16
newton_numeric,-6.2,nan,1,-6.28816780905901,-3.93903757491722,0.0881678090590139
newton_numeric,-6.2,nan,2,-6.28088733186773,-0.0284564619425789,0.00728047719128799
